source_id,ocel timestamp,ocel activity,weight_y,price_y,numbers,orders,customers,number
9654.0,2019-10-22 13:03:12,create package,3.4960000000000004,2319.98,['660560'],"['990874', '990882', '990891']",,['Seran Uysal']
9655.0,2019-10-22 13:04:50,send package,7.447999999999999,4266.95,['660557'],"['990845', '990875', '990883', '990839', '990868']",,['Majid Rafiei']
9656.0,2019-10-22 13:24:28,pick item,0.2,39.99,,['990878'],,['Tobias Brockhoff']
9657.0,2019-10-22 13:27:20,send package,6.101,3340.96,['660559'],"['990878', '990794', '990894']",,['Tobias Brockhoff']
9658.0,2019-10-22 13:33:49,pick item,0.188,1149.0,,['990874'],,['Seran Uysal']
9659.0,2019-10-22 13:42:33,pick item,0.21,529.0,,['990868'],,['Majid Rafiei']
9660.0,2019-10-22 13:43:00,pick item,0.188,1149.0,,['990892'],,['Christina Rensinghof']
9661.0,2019-10-22 13:50:05,pick item,0.21,529.0,,['990886'],,['Marco Pegoraro']
9662.0,2019-10-22 14:10:06,place order,2.636,2692.99,,['990902'],,['Claudia Graf']
9663.0,2019-10-22 14:14:33,confirm order,4.086,5142.97,,['990900'],,['Anahita Farhang Ghahfarokhi']
9664.0,2019-10-22 14:15:06,pay order,3.345,4631.98,,['990795'],,['Gyunam Park']
9665.0,2019-10-22 14:23:49,send package,3.195,6294.99,['660555'],"['990871', '990884', '990872']",,['Mahnaz Qafari']
9666.0,2019-10-22 14:27:14,pick item,1.28,149.99,,['990887'],,['Wil van der Aalst']
9667.0,2019-10-22 14:30:10,pick item,0.38,29.99,,['990901'],,['Christine Dobbert']
9668.0,2019-10-22 14:39:01,pick item,0.172,699.0,,['990897'],,['Majid Rafiei']
9669.0,2019-10-22 14:39:01,create package,3.254,3155.97,['660561'],"['990889', '990881', '990885']",,['Luis Santos']
9670.0,2019-10-22 14:44:22,failed delivery,4.603,1637.94,['660554'],"['990843', '990879', '990870', '990880']",,['Kefang Ding']
9671.0,2019-10-22 14:56:34,confirm order,2.625,1542.97,,['990893'],,['Lisa Mannel']
9672.0,2019-10-22 14:59:08,pay order,2.625,1542.97,,['990893'],,['Lisa Mannel']
9673.0,2019-10-22 15:02:53,pay order,2.864,4321.98,,['990884'],,['Mahnaz Qafari']
9674.0,2019-10-22 15:17:50,pay order,2.232,953.98,,['990844'],,['Mohammadreza Fani Sani']
9675.0,2019-10-22 15:18:55,reorder item,0.172,699.0,,['990893'],,['Lisa Mannel']
9676.0,2019-10-22 15:35:11,reorder item,0.483,79.99,,['990889'],,['Luis Santos']
9677.0,2019-10-22 15:38:43,pick item,0.78,99.99,,['990893'],,['Lisa Mannel']
9678.0,2019-10-22 15:39:59,place order,2.526,1093.98,,['990903'],,['Seran Uysal']
9679.0,2019-10-22 16:00:10,item out of stock,0.166,799.0,,['990896'],,['Christine Dobbert']
9680.0,2019-10-22 16:07:37,send package,3.4960000000000004,2319.98,['660560'],"['990874', '990882', '990891']",,['Seran Uysal']
9681.0,2019-10-22 16:10:38,pay order,2.158,1912.98,,['990706'],,['Mahsa Bafrani']
9682.0,2019-10-22 16:24:28,package delivered,2.56,3158.99,['660558'],['990876'],,['Mahsa Bafrani']
9683.0,2019-10-22 16:33:18,package delivered,3.4960000000000004,2319.98,['660560'],"['990874', '990882', '990891']",,['Seran Uysal']
9684.0,2019-10-22 16:39:53,pick item,0.483,495.0,,['990889'],,['Luis Santos']
9685.0,2019-10-22 16:47:09,pick item,0.28,449.0,,['990898'],,['Tobias Brockhoff']
9686.0,2019-10-22 16:47:47,pick item,0.78,99.99,,['990844'],,['Mohammadreza Fani Sani']
9687.0,2019-10-22 16:48:09,pay order,4.652,4772.98,,['990886'],,['Marco Pegoraro']
9688.0,2019-10-22 17:06:25,pick item,0.483,1099.0,,['990901'],,['Christine Dobbert']
9689.0,2019-10-22 17:17:51,pick item,0.495,129.0,,['990902'],,['Claudia Graf']
9690.0,2019-10-22 17:18:53,item out of stock,0.188,1149.0,,['990897'],,['Majid Rafiei']
9691.0,2019-10-22 17:21:19,item out of stock,1.25,2200.0,,['990886'],,['Marco Pegoraro']
9692.0,2019-10-22 17:22:21,pick item,0.78,99.99,,['990897'],,['Majid Rafiei']
9693.0,2019-10-22 17:22:21,create package,2.138,338.97,['660562'],"['990861', '990893', '990835']",,['Lisa Mannel']
9694.0,2019-10-22 17:30:08,confirm order,3.663,2511.98,,['990895'],,['Christine Dobbert']
9695.0,2019-10-22 17:32:11,pick item,0.166,799.0,,['990891'],,['Seran Uysal']
9696.0,2019-10-22 17:37:21,package delivered,4.603,1637.94,['660554'],"['990843', '990879', '990870', '990880']",,['Kefang Ding']
9697.0,2019-10-22 17:39:45,place order,0.6679999999999999,1283.98,,['990904'],,['Luis Santos']
9698.0,2019-10-22 17:41:48,pick item,0.44,476.0,,['990891'],,['Seran Uysal']
9699.0,2019-10-22 17:46:38,reorder item,0.28,89.99,,['990889'],,['Luis Santos']
9700.0,2019-10-22 17:56:36,send package,2.138,338.97,['660562'],"['990861', '990893', '990835']",,['Lisa Mannel']
9701.0,2019-10-22 19:01:04,pick item,0.2,39.99,,['990904'],,['Luis Santos']
9702.0,2019-10-22 19:39:18,place order,2.14,264.97,,['990905'],,['Tobias Brockhoff']
9703.0,2019-10-22 21:21:36,package delivered,7.447999999999999,4266.95,['660557'],"['990845', '990875', '990883', '990839', '990868']",,['Majid Rafiei']
9704.0,2019-10-22 21:41:00,pick item,0.21,529.0,,['990895'],,['Christine Dobbert']
9705.0,2019-10-22 21:41:00,create package,2.46,329.98,['660563'],['990859'],,['Gyunam Park']
9706.0,2019-10-22 22:58:11,place order,1.94,643.98,,['990906'],,['Gyunam Park']
9707.0,2019-10-23 08:56:17,pick item,0.188,1149.0,,['990900'],,['Anahita Farhang Ghahfarokhi']
9708.0,2019-10-23 09:02:55,pay order,1.817,3130.99,,['990840'],,['Christina Rensinghof']
9709.0,2019-10-23 09:05:11,pay order,1.901,1184.99,,['990882'],,['Seran Uysal']
9710.0,2019-10-23 09:11:41,item out of stock,0.483,495.0,,['990902'],,['Claudia Graf']
9711.0,2019-10-23 09:15:14,pick item,0.483,495.0,,['990868'],,['Majid Rafiei']
9712.0,2019-10-23 09:15:14,create package,3.529,4394.97,['660564'],"['990864', '990892', '990869', '990865', '990840']",,['Christina Rensinghof']
9713.0,2019-10-23 09:21:14,pick item,1.28,149.99,,['990898'],,['Tobias Brockhoff']
9714.0,2019-10-23 09:23:14,pick item,0.78,99.99,,['990906'],,['Gyunam Park']
9715.0,2019-10-23 09:25:05,pick item,0.188,1149.0,,['990904'],,['Luis Santos']
9716.0,2019-10-23 09:29:45,pick item,0.28,89.99,,['990867'],,['Claudia Graf']
9717.0,2019-10-23 09:44:47,pick item,0.166,799.0,,['990886'],,['Marco Pegoraro']
9718.0,2019-10-23 09:47:56,place order,3.014,1533.96,,['990907'],,['Mahsa Bafrani']
9719.0,2019-10-23 09:54:54,pick item,0.483,1099.0,,['990878'],,['Tobias Brockhoff']
9720.0,2019-10-23 10:04:24,pick item,0.28,449.0,,['990901'],,['Christine Dobbert']
9721.0,2019-10-23 10:10:56,confirm order,1.94,643.98,,['990906'],,['Gyunam Park']
9722.0,2019-10-23 10:13:23,confirm order,1.52,1982.98,,['990897'],,['Majid Rafiei']
9723.0,2019-10-23 10:17:32,pay order,1.386,1379.99,,['990864'],,['Christina Rensinghof']
9724.0,2019-10-23 11:08:18,send package,2.46,329.98,['660563'],['990859'],,['Gyunam Park']
9725.0,2019-10-23 11:29:01,reorder item,0.21,529.0,,['990895'],,['Christine Dobbert']
9726.0,2019-10-23 11:32:59,pick item,0.88,89.99,,['990906'],,['Gyunam Park']
9727.0,2019-10-23 11:32:59,create package,5.659,2492.95,['660565'],"['990890', '990886']",,['Marco Pegoraro']
9728.0,2019-10-23 11:41:57,item out of stock,0.44,476.0,,['990902'],,['Claudia Graf']
9729.0,2019-10-23 11:55:40,place order,3.593,1907.96,,['990908'],,['Mohammadreza Fani Sani']
9730.0,2019-10-23 11:59:20,pick item,0.172,699.0,,['990887'],,['Wil van der Aalst']
9731.0,2019-10-23 11:59:43,pick item,0.78,99.99,,['990908'],,['Mohammadreza Fani Sani']
9732.0,2019-10-23 12:22:18,pick item,0.166,799.0,,['990903'],,['Seran Uysal']
9733.0,2019-10-23 12:22:39,pick item,0.188,1149.0,,['990828'],,['Christina Rensinghof']
9734.0,2019-10-23 12:27:55,pay order,0.42,1063.0,,['990802'],,['Lisa Mannel']
9735.0,2019-10-23 12:33:09,pay order,1.416,3004.0,,['990829'],,['Anahita Farhang Ghahfarokhi']
9736.0,2019-10-23 12:37:13,pick item,0.78,99.99,,['990905'],,['Tobias Brockhoff']
9737.0,2019-10-23 13:13:07,item out of stock,0.483,79.99,,['990907'],,['Mahsa Bafrani']
9738.0,2019-10-23 13:14:08,reorder item,0.166,799.0,,['990896'],,['Christine Dobbert']
9739.0,2019-10-23 13:19:49,send package,3.254,3155.97,['660561'],"['990889', '990881', '990885']",,['Luis Santos']
9740.0,2019-10-23 13:40:35,confirm order,3.593,1907.96,,['990908'],,['Mohammadreza Fani Sani']
9741.0,2019-10-23 14:11:07,place order,1.68,244.98,,['990909'],,['Mahsa Bafrani']
9742.0,2019-10-23 14:18:36,pick item,0.483,79.99,,['990885'],,['Luis Santos']
9743.0,2019-10-23 14:20:52,failed delivery,2.46,329.98,['660563'],['990859'],,['Gyunam Park']
9744.0,2019-10-23 14:31:33,pick item,0.21,529.0,,['990889'],,['Luis Santos']
9745.0,2019-10-23 14:58:57,pick item,0.88,89.99,,['990903'],,['Seran Uysal']
9746.0,2019-10-23 14:58:57,create package,0.21,529.0,['660566'],['990857'],,['Junxiong Gao']
9747.0,2019-10-23 15:03:19,pick item,0.28,89.99,,['990904'],,['Luis Santos']
9748.0,2019-10-23 15:03:19,create package,1.655,308.98,['660567'],"['990902', '990877', '990867']",,['Claudia Graf']
9749.0,2019-10-23 15:06:09,reorder item,0.483,79.99,,['990907'],,['Mahsa Bafrani']
9750.0,2019-10-23 15:12:19,payment reminder,1.76,653.99,,['990797'],,['Christine Dobbert']
9751.0,2019-10-23 15:20:56,confirm order,0.6679999999999999,1283.98,,['990904'],,['Luis Santos']
9752.0,2019-10-23 15:25:28,confirm order,3.014,1533.96,,['990907'],,['Mahsa Bafrani']
9753.0,2019-10-23 15:29:18,pick item,0.78,99.99,,['990900'],,['Anahita Farhang Ghahfarokhi']
9754.0,2019-10-23 15:33:42,reorder item,0.44,476.0,,['990902'],,['Claudia Graf']
9755.0,2019-10-23 15:33:59,pick item,0.98,129.99,,['990907'],,['Mahsa Bafrani']
9756.0,2019-10-23 15:36:09,failed delivery,3.195,6294.99,['660555'],"['990871', '990884', '990872']",,['Mahnaz Qafari']
9757.0,2019-10-23 15:41:16,failed delivery,6.101,3340.96,['660559'],"['990878', '990794', '990894']",,['Tobias Brockhoff']
9758.0,2019-10-23 15:42:02,place order,2.025,4303.0,,['990910'],,['Mohammadreza Fani Sani']
9759.0,2019-10-23 15:42:36,package delivered,2.138,338.97,['660562'],"['990861', '990893', '990835']",,['Lisa Mannel']
9760.0,2019-10-23 15:45:48,pick item,1.37,2500.0,,['990847'],,['Kefang Ding']
9761.0,2019-10-23 15:45:48,create package,2.204,1617.97,['660568'],['990887'],,['Wil van der Aalst']
9762.0,2019-10-23 16:00:25,send package,5.659,2492.95,['660565'],"['990890', '990886']",,['Marco Pegoraro']
9763.0,2019-10-23 16:07:59,confirm order,2.526,1093.98,,['990903'],,['Seran Uysal']
9764.0,2019-10-23 16:09:16,confirm order,2.636,2692.99,,['990902'],,['Claudia Graf']
9765.0,2019-10-23 16:10:16,failed delivery,5.659,2492.95,['660565'],"['990890', '990886']",,['Marco Pegoraro']
9766.0,2019-10-23 16:12:39,pick item,0.483,79.99,,['990882'],,['Seran Uysal']
9767.0,2019-10-23 16:18:19,pay order,1.429,983.98,,['990885'],,['Luis Santos']
9768.0,2019-10-23 16:21:18,reorder item,1.25,2200.0,,['990886'],,['Marco Pegoraro']
9769.0,2019-10-23 16:24:44,pick item,0.21,529.0,,['990848'],,['Mahsa Bafrani']
9770.0,2019-10-23 16:25:19,pay order,0.88,94.99,,['990877'],,['Claudia Graf']
9771.0,2019-10-23 16:49:54,pick item,0.2,39.99,,['990879'],,['Kefang Ding']
9772.0,2019-10-23 16:52:26,pick item,1.48,199.99,,['990875'],,['Majid Rafiei']
9773.0,2019-10-23 16:59:39,reorder item,0.483,495.0,,['990886'],,['Marco Pegoraro']
9774.0,2019-10-23 17:09:53,send package,2.204,1617.97,['660568'],['990887'],,['Wil van der Aalst']
9775.0,2019-10-23 17:14:51,send package,3.529,4394.97,['660564'],"['990864', '990892', '990869', '990865', '990840']",,['Christina Rensinghof']
9776.0,2019-10-23 17:16:08,item out of stock,0.88,89.99,,['990907'],,['Mahsa Bafrani']
9777.0,2019-10-23 17:19:14,pick item,1.48,199.99,,['990903'],,['Seran Uysal']
9778.0,2019-10-23 17:19:14,create package,1.94,229.97,['660569'],"['990862', '990908', '990844']",,['Mohammadreza Fani Sani']
9779.0,2019-10-23 17:43:51,place order,1.5830000000000002,1039.98,,['990911'],,['Seran Uysal']
9780.0,2019-10-23 17:45:16,confirm order,2.14,264.97,,['990905'],,['Tobias Brockhoff']
9781.0,2019-10-23 17:48:05,pick item,0.98,129.99,,['990889'],,['Luis Santos']
9782.0,2019-10-23 18:00:21,payment reminder,2.487,6001.0,,['990799'],,['Junxiong Gao']
9783.0,2019-10-23 18:26:06,pick item,1.25,2200.0,,['990861'],,['Lisa Mannel']
9784.0,2019-10-23 18:39:33,package delivered,5.659,2492.95,['660565'],"['990890', '990886']",,['Marco Pegoraro']
9785.0,2019-10-23 18:54:00,pick item,0.28,449.0,,['990908'],,['Mohammadreza Fani Sani']
9786.0,2019-10-23 18:54:00,create package,4.738,6304.98,['660570'],"['990827', '990895', '990901']",,['Christine Dobbert']
9787.0,2019-10-23 19:19:17,package delivered,2.46,329.98,['660563'],['990859'],,['Gyunam Park']
9788.0,2019-10-23 19:51:08,place order,4.674,3026.97,,['990912'],,['Christine Dobbert']
9789.0,2019-10-23 20:07:05,confirm order,2.025,4303.0,,['990910'],,['Mohammadreza Fani Sani']
9790.0,2019-10-23 20:54:59,failed delivery,3.529,4394.97,['660564'],"['990864', '990892', '990869', '990865', '990840']",,['Christina Rensinghof']
9791.0,2019-10-23 22:22:44,confirm order,4.674,3026.97,,['990912'],,['Christine Dobbert']
9792.0,2019-10-23 23:21:51,place order,3.185,3133.98,,['990913'],,['Majid Rafiei']
9793.0,2019-10-24 08:59:16,pay order,1.642,1450.99,,['990869'],,['Christina Rensinghof']
9794.0,2019-10-24 09:04:41,pick item,1.48,199.99,,['990909'],,['Mahsa Bafrani']
9795.0,2019-10-24 09:17:48,place order,2.202,3003.99,,['990914'],,['Marco Pegoraro']
9796.0,2019-10-24 09:27:40,reorder item,0.166,799.0,,['990891'],,['Seran Uysal']
9797.0,2019-10-24 09:29:25,item out of stock,0.188,1149.0,,['990896'],,['Christine Dobbert']
9798.0,2019-10-24 09:31:06,pick item,1.28,149.99,,['990846'],,['Wil van der Aalst']
9799.0,2019-10-24 09:37:23,confirm order,1.68,244.98,,['990909'],,['Mahsa Bafrani']
9800.0,2019-10-24 09:45:13,pick item,0.483,79.99,,['990913'],,['Majid Rafiei']
9801.0,2019-10-24 09:45:53,pick item,0.28,89.99,,['990873'],,['Lisa Mannel']
9802.0,2019-10-24 09:48:48,confirm order,1.76,234.98,,['990899'],,['Mahnaz Qafari']
9803.0,2019-10-24 10:01:02,send package,0.21,529.0,['660566'],['990857'],,['Junxiong Gao']
9804.0,2019-10-24 10:13:15,pick item,0.483,1099.0,,['990910'],,['Mohammadreza Fani Sani']
9805.0,2019-10-24 10:14:11,pick item,0.166,799.0,,['990902'],,['Claudia Graf']
9806.0,2019-10-24 10:14:52,item out of stock,0.2,39.99,,['990887'],,['Wil van der Aalst']
9807.0,2019-10-24 10:19:16,package delivered,3.529,4394.97,['660564'],"['990864', '990892', '990869', '990865', '990840']",,['Christina Rensinghof']
9808.0,2019-10-24 10:20:51,pick item,0.98,129.99,,['990833'],,['Claudia Graf']
9809.0,2019-10-24 10:22:05,reorder item,0.188,1149.0,,['990897'],,['Majid Rafiei']
9810.0,2019-10-24 10:28:39,item out of stock,0.28,449.0,,['990906'],,['Gyunam Park']
9811.0,2019-10-24 10:46:32,pay order,1.15,912.99,,['990858'],,['Claudia Graf']
9812.0,2019-10-24 10:53:49,pick item,0.38,29.99,,['990911'],,['Seran Uysal']
9813.0,2019-10-24 10:53:49,create package,1.97,758.98,['660571'],"['990884', '990899']",,['Mahnaz Qafari']
9814.0,2019-10-24 10:54:47,send package,1.97,758.98,['660571'],"['990884', '990899']",,['Mahnaz Qafari']
9815.0,2019-10-24 10:55:23,place order,2.322,3303.99,,['990915'],,['Claudia Graf']
9816.0,2019-10-24 10:56:14,confirm order,1.143,1582.99,,['990901'],,['Christine Dobbert']
9817.0,2019-10-24 10:57:50,pick item,1.48,199.99,,['990912'],,['Christine Dobbert']
9818.0,2019-10-24 10:58:54,pick item,0.483,495.0,,['990908'],,['Mohammadreza Fani Sani']
9819.0,2019-10-24 11:10:16,send package,1.94,229.97,['660569'],"['990862', '990908', '990844']",,['Mohammadreza Fani Sani']
9820.0,2019-10-24 11:12:51,confirm order,2.202,3003.99,,['990914'],,['Marco Pegoraro']
9821.0,2019-10-24 11:14:07,confirm order,1.5830000000000002,1039.98,,['990911'],,['Seran Uysal']
9822.0,2019-10-24 11:18:05,confirm order,3.185,3133.98,,['990913'],,['Majid Rafiei']
9823.0,2019-10-24 11:18:23,confirm order,2.043,1702.99,,['990898'],,['Tobias Brockhoff']
9824.0,2019-10-24 11:19:13,reorder item,0.2,39.99,,['990887'],,['Wil van der Aalst']
9825.0,2019-10-24 11:31:44,pay order,2.025,4303.0,,['990910'],,['Mohammadreza Fani Sani']
9826.0,2019-10-24 11:33:01,package delivered,2.204,1617.97,['660568'],['990887'],,['Wil van der Aalst']
9827.0,2019-10-24 11:39:27,pay order,3.74,484.97,,['990859'],,['Gyunam Park']
9828.0,2019-10-24 11:39:38,reorder item,0.88,89.99,,['990907'],,['Mahsa Bafrani']
9829.0,2019-10-24 11:40:15,item out of stock,0.44,476.0,,['990891'],,['Seran Uysal']
9830.0,2019-10-24 11:50:46,failed delivery,6.101,3340.96,['660559'],"['990878', '990794', '990894']",,['Tobias Brockhoff']
9831.0,2019-10-24 11:56:16,pick item,0.483,79.99,,['990911'],,['Seran Uysal']
9832.0,2019-10-24 11:56:16,create package,3.502,3528.97,['660572'],"['990847', '990879', '990888']",,['Kefang Ding']
9833.0,2019-10-24 12:05:36,payment reminder,3.785,3928.98,,['990800'],,['Anahita Farhang Ghahfarokhi']
9834.0,2019-10-24 12:41:14,item out of stock,0.78,99.99,,['990915'],,['Claudia Graf']
9835.0,2019-10-24 12:59:13,pick item,0.78,99.99,,['990914'],,['Marco Pegoraro']
9836.0,2019-10-24 13:00:08,pick item,0.172,699.0,,['990810'],,['Seran Uysal']
9837.0,2019-10-24 13:06:32,pay order,2.363,1522.98,,['990875'],,['Majid Rafiei']
9838.0,2019-10-24 13:06:37,pay order,3.593,1907.96,,['990908'],,['Mohammadreza Fani Sani']
9839.0,2019-10-24 13:10:33,place order,3.139,3001.97,,['990916'],,['Christina Rensinghof']
9840.0,2019-10-24 13:17:38,pay order,1.76,653.99,,['990797'],,['Christine Dobbert']
9841.0,2019-10-24 13:35:26,pick item,0.88,89.99,,['990902'],,['Claudia Graf']
9842.0,2019-10-24 13:52:53,item out of stock,0.21,529.0,,['990916'],,['Christina Rensinghof']
9843.0,2019-10-24 14:25:46,pick item,0.483,79.99,,['990916'],,['Christina Rensinghof']
9844.0,2019-10-24 14:39:23,reorder item,1.28,149.99,,['990895'],,['Christine Dobbert']
9845.0,2019-10-24 14:40:54,place order,2.555,383.98,,['990917'],,['Mahnaz Qafari']
9846.0,2019-10-24 14:51:56,package delivered,6.101,3340.96,['660559'],"['990878', '990794', '990894']",,['Tobias Brockhoff']
9847.0,2019-10-24 14:52:25,pick item,0.483,79.99,,['990907'],,['Mahsa Bafrani']
9848.0,2019-10-24 14:52:25,create package,2.338,3748.99,['660573'],['990900'],,['Anahita Farhang Ghahfarokhi']
9849.0,2019-10-24 14:57:00,pick item,0.2,39.99,,['990916'],,['Christina Rensinghof']
9850.0,2019-10-24 15:03:32,pay order,1.76,234.98,,['990899'],,['Mahnaz Qafari']
9851.0,2019-10-24 15:04:47,failed delivery,3.254,3155.97,['660561'],"['990889', '990881', '990885']",,['Luis Santos']
9852.0,2019-10-24 15:09:38,package delivered,0.21,529.0,['660566'],['990857'],,['Junxiong Gao']
9853.0,2019-10-24 15:10:18,pay order,0.495,134.0,,['990894'],,['Tobias Brockhoff']
9854.0,2019-10-24 15:11:08,pick item,0.98,129.99,,['990893'],,['Lisa Mannel']
9855.0,2019-10-24 15:15:45,pick item,0.98,129.99,,['990905'],,['Tobias Brockhoff']
9856.0,2019-10-24 15:15:45,create package,4.4860000000000015,3066.96,['660574'],"['990898', '990905', '990878']",,['Tobias Brockhoff']
9857.0,2019-10-24 15:18:50,send package,4.738,6304.98,['660570'],"['990827', '990895', '990901']",,['Christine Dobbert']
9858.0,2019-10-24 15:19:00,send package,1.655,308.98,['660567'],"['990902', '990877', '990867']",,['Claudia Graf']
9859.0,2019-10-24 15:27:30,package delivered,1.94,229.97,['660569'],"['990862', '990908', '990844']",,['Mohammadreza Fani Sani']
9860.0,2019-10-24 15:31:54,pick item,1.25,2200.0,,['990891'],,['Seran Uysal']
9861.0,2019-10-24 15:35:12,pay order,1.52,1982.98,,['990897'],,['Majid Rafiei']
9862.0,2019-10-24 15:36:47,pick item,0.44,476.0,,['990807'],,['Mahnaz Qafari']
9863.0,2019-10-24 15:37:18,pick item,0.28,89.99,,['990908'],,['Mohammadreza Fani Sani']
9864.0,2019-10-24 16:10:45,pick item,0.28,449.0,,['990912'],,['Christine Dobbert']
9865.0,2019-10-24 16:13:05,pick item,0.483,1099.0,,['990916'],,['Christina Rensinghof']
9866.0,2019-10-24 16:28:28,pick item,1.48,199.99,,['990912'],,['Christine Dobbert']
9867.0,2019-10-24 16:33:16,item out of stock,0.44,476.0,,['990911'],,['Seran Uysal']
9868.0,2019-10-24 16:41:35,place order,3.072,6140.99,,['990918'],,['Junxiong Gao']
9869.0,2019-10-24 16:47:47,pick item,0.483,495.0,,['990879'],,['Kefang Ding']
9870.0,2019-10-24 16:47:47,create package,3.988,2132.96,['660575'],"['990897', '990913', '990875', '990868']",,['Majid Rafiei']
9871.0,2019-10-24 16:52:00,package delivered,3.254,3155.97,['660561'],"['990889', '990881', '990885']",,['Luis Santos']
9872.0,2019-10-24 16:54:12,pick item,0.21,529.0,,['990802'],,['Lisa Mannel']
9873.0,2019-10-24 16:54:53,pay order,4.674,3026.97,,['990912'],,['Christine Dobbert']
